"Comparison","Difference","p-value","CI-Low","CI-High","p-value","CI-Low","CI-High"
"RIIIS/Jcontrol - C57BLKS/Jfluoxetine","1046.02777777778","0.000168363046828287","487.117116125182","1604.93843943037","0.0381720236914549","58.9461281568377","2033.10942739872"
"RIIIS/Jfluoxetine - C57BLKS/Jfluoxetine","820.416666666667","0.00148320454127589","302.965942131517","1337.86739120182","0.0919967046556356","-144.044272421616","1784.87760575495"
"SJL/Jcontrol - C57BLKS/Jfluoxetine","-59.5681818181819","0.848765633650337","-588.648464581878","469.512100945514","0.922115412060888","-1030.16054062377","911.024176987405"
"SJL/Jfluoxetine - C57BLKS/Jfluoxetine","-151.386363636364","0.611160321389622","-680.46664640006","377.693919127332","0.787749529761748","-1121.97872244195","819.205995169223"
"SM/Jcontrol - C57BLKS/Jfluoxetine","994.625","0.000554819206444395","416.097502466444","1573.15249753356","0.0508942060711498","-3.87335371185657","1993.12335371186"
"SM/Jfluoxetine - C57BLKS/Jfluoxetine","2176.02777777778","0","1617.11711612518","2734.93843943037","0.000225424499501192","1188.94612815684","3163.10942739872"
"SWR/Jcontrol - C57BLKS/Jfluoxetine","388.833333333333","0.147328043557713","-128.617391201816","906.284057868483","0.436058844008118","-575.62760575495","1353.29427242162"
"SWR/Jfluoxetine - C57BLKS/Jfluoxetine","494.5","0.0617966102790485","-22.9507245351493","1011.95072453515","0.314369912757235","-469.960939088283","1458.96093908828"
"C57BR/cdJfluoxetine - C57BR/cdJcontrol","578.233333333333","0.0194282786309468","87.3364734026997","1069.13019326397","0.227758636072192","-372.880164094245","1529.34683076091"
"C58/Jcontrol - C57BR/cdJcontrol","-136.155555555556","0.654814943395909","-670.576365850914","398.265254739803","0.814452082080455","-1109.62032642173","837.309215310617"
"C58/Jfluoxetine - C57BR/cdJcontrol","838.622222222222","0.00165823666404405","304.201411926863","1373.04303251758","0.0883005342682754","-134.842548643951","1812.08699308839"
"CBA/Jcontrol - C57BR/cdJcontrol","-1083.13333333333","0.00000210141364986455","-1545.95533136018","-620.311335306489","0.0257042067517405","-2021.16103513584","-145.105631530828"
"CBA/Jfluoxetine - C57BR/cdJcontrol","-627.728205128205","0.00913123061531526","-1108.02129081058","-147.435119445831","0.18391303898742","-1573.77272006803","318.316309811624"
"CE/Jcontrol - C57BR/cdJcontrol","-588.044444444445","0.0299077039438899","-1122.4652547398","-53.6236341490861","0.233552144909169","-1561.50921531062","385.420326421728"
"CE/Jfluoxetine - C57BR/cdJcontrol","-615.933333333334","0.0124467032881655","-1106.83019326397","-125.0364734027","0.195865110180507","-1567.04683076091","335.180164094244"
"DBA/2Jcontrol - C57BR/cdJcontrol","-1048.79444444444","0.00000161609106130538","-1491.9127714213","-605.676117467593","0.0290311506133705","-1978.29327878748","-119.295610101412"
"DBA/2Jfluoxetine - C57BR/cdJcontrol","-309.972549019608","0.185148223039392","-758.975839307629","139.030741268413","0.524354847077685","-1241.96100551225","622.01590747303"
"FVB/NJcontrol - C57BR/cdJcontrol","74.9555555555553","0.81353628195104","-459.465254739803","609.376365850914","0.902121425101814","-898.509215310617","1048.42032642173"
"FVB/NJfluoxetine - C57BR/cdJcontrol","-264.488888888889","0.352225118401902","-798.909699184248","269.93192140647","0.612369850148691","-1237.95365975506","708.975881977283"
"I/LnJcontrol - C57BR/cdJcontrol","-68.9939393939394","0.817620204153254","-572.134496671046","434.146617883167","0.907353689031419","-1026.1472477864","888.159368998524"
"I/LnJfluoxetine - C57BR/cdJcontrol","-93.8916666666669","0.774320458521716","-648.795748621597","461.012415288263","0.880437426315384","-1078.69645960969","890.913126276359"
"LG/Jcontrol - C57BR/cdJcontrol","-457.175757575758","0.0760100573361921","-960.316314852864","45.9647997013487","0.34848355781799","-1414.32906596822","499.977550816706"
"LG/Jfluoxetine - C57BR/cdJcontrol","-863.266666666667","0.00120110073903596","-1397.68747696203","-328.845856371308","0.0797919610610165","-1836.73143753284","110.198104199506"
"LP/Jcontrol - C57BR/cdJcontrol","-1123.15555555556","0.0000216369763701165","-1657.57636585091","-588.734745260197","0.025174953947733","-2096.62032642173","-149.690784689383"
"LP/Jfluoxetine - C57BR/cdJcontrol","-1522.65087719298","1.98279830992514e-12","-1960.43665943781","-1084.86509494816","0.00328782811270664","-2449.93670885866","-595.3650455273"
"MA/MyJcontrol - C57BR/cdJcontrol","214.844444444444","0.459248739303388","-319.576365850914","749.265254739803","0.68683654468014","-758.620326421728","1188.30921531062"
"MA/MyJfluoxetine - C57BR/cdJcontrol","1377.62222222222","1.76989163487675e-7","843.201411926863","1912.04303251758","0.00754094667528347","404.157451356049","2351.08699308839"
"MRL/MpJcontrol - C57BR/cdJcontrol","-662.539393939394","0.00856089932250215","-1165.6799512165","-159.398836662288","0.166292471929518","-1619.69270233186","294.613914453069"
"MRL/MpJfluoxetine - C57BR/cdJcontrol","-738.391666666667","0.0078590393449667","-1293.2957486216","-183.487584711737","0.134167813917108","-1723.19645960969","246.413126276359"
"NOD/ShiLtJcontrol - C57BR/cdJcontrol","535.09696969697","0.0362103794188962","31.9564124198631","1038.23752697408","0.27009244817593","-422.056338695494","1492.25027808943"
"NOD/ShiLtJfluoxetine - C57BR/cdJcontrol","281.09696969697","0.28975719396889","-222.043587580137","784.237526974076","0.579088990370298","-676.056338695494","1238.25027808943"
"NOR/LtJcontrol - C57BR/cdJcontrol","276.358333333333","0.34868392361321","-278.545748621597","831.262415288263","0.601537711414807","-708.446459609693","1261.16312627636"
"NOR/LtJfluoxetine - C57BR/cdJcontrol","147.87619047619","0.573420244969885","-323.137983327425","618.890364279806","0.783733745228216","-793.858130911726","1089.61051186411"
"NZB/BlNJcontrol - C57BR/cdJcontrol","-1064.08484848485","0.0000191763852506471","-1567.22540576196","-560.944291207742","0.0305511994449049","-2021.23815687731","-106.931540092385"
"NZB/BlNJfluoxetine - C57BR/cdJcontrol","-1192.01212121212","0.00000158396490451684","-1695.15267848923","-688.871563935015","0.0165167284115469","-2149.16542960458","-234.858812819658"
"NZW/LacJcontrol - C57BR/cdJcontrol","-1055.82222222222","0.0000688601255577947","-1590.24303251758","-521.401411926864","0.034306351232885","-2029.28699308839","-82.3574513560501"
"NZW/LacJfluoxetine - C57BR/cdJcontrol","-783.6","0.00331280938175095","-1318.02081029536","-249.179189704642","0.109225558899235","-1757.06477086617","189.864770866172"
"P/Jcontrol - C57BR/cdJcontrol","-326.933333333334","0.244264367114097","-861.354143628692","207.487476962025","0.52668237511948","-1300.39810419951","646.531437532839"
"P/Jfluoxetine - C57BR/cdJcontrol","311.460606060606","0.238396374746672","-191.679951216501","814.601163337712","0.536143481609708","-645.692702331858","1268.61391445307"
"PL/Jcontrol - C57BR/cdJcontrol","-336.766666666667","0.187658607263488","-827.6635265973","154.130193263967","0.499043897329307","-1287.88016409424","614.346830760911"
"PL/Jfluoxetine - C57BR/cdJcontrol","-364.016666666667","0.15308679766758","-854.9135265973","126.880193263967","0.458730346059155","-1315.13016409424","587.096830760911"
"RIIIS/Jcontrol - C57BR/cdJcontrol","-83.4888888888891","0.793470896559142","-617.909699184248","450.93192140647","0.892064805520551","-1056.95365975506","889.975881977283"
"RIIIS/Jfluoxetine - C57BR/cdJcontrol","-309.1","0.230205032217322","-799.996859930633","181.796859930633","0.536143481609708","-1260.21349742758","642.013497427578"
"SJL/Jcontrol - C57BR/cdJcontrol","-1189.08484848485","0.00000166708860152081","-1692.22540576196","-685.944291207742","0.0167054451499141","-2146.23815687731","-231.931540092385"
"SJL/Jfluoxetine - C57BR/cdJcontrol","-1280.90303030303","2.5223203525826e-7","-1784.04358758014","-777.762473025924","0.0108676306775991","-2238.05633869549","-323.749721910567"
"SM/Jcontrol - C57BR/cdJcontrol","-134.891666666667","0.672079577127219","-689.795748621597","420.012415288263","0.819157341698532","-1119.69645960969","849.913126276359"
"SM/Jfluoxetine - C57BR/cdJcontrol","1046.51111111111","0.0000802636413056272","512.090300815752","1580.93192140647","0.036044937526437","73.0463402449385","2019.97588197728"
"SWR/Jcontrol - C57BR/cdJcontrol","-740.683333333334","0.00248813067019209","-1231.58019326397","-249.7864734027","0.119215166444444","-1691.79683076091","210.430164094244"
"SWR/Jfluoxetine - C57BR/cdJcontrol","-635.016666666667","0.00990252730199826","-1125.9135265973","-144.119806736033","0.1824067633296","-1586.13016409424","316.096830760911"
"C58/Jcontrol - C57BR/cdJfluoxetine","-714.388888888889","0.0108581960652806","-1273.29955054149","-155.478227236293","0.1492495476199","-1701.47053850983","272.692760732051"
"C58/Jfluoxetine - C57BR/cdJfluoxetine","260.388888888889","0.384427406389307","-298.521772763708","819.299550541485","0.625593775882305","-726.692760732051","1247.47053850983"
"CBA/Jcontrol - C57BR/cdJfluoxetine","-1661.36666666667","7.49635326491123e-12","-2152.2635265973","-1170.46980673603","0.00189738774651173","-2612.48016409424","-710.253169239088"
"CBA/Jfluoxetine - C57BR/cdJfluoxetine","-1205.96153846154","0.00000146716838827447","-1713.36371956297","-698.559357360106","0.0155336041648744","-2165.26336744961","-246.659709473467"
"CE/Jcontrol - C57BR/cdJfluoxetine","-1166.27777777778","0.0000248684850848738","-1725.18843943037","-607.367116125182","0.0217751434497041","-2153.35942739872","-179.196128156838"
"CE/Jfluoxetine - C57BR/cdJfluoxetine","-1194.16666666667","0.00000291766443126885","-1711.61739120182","-676.715942131517","0.0169037212809486","-2158.62760575495","-229.705727578384"
"DBA/2Jcontrol - C57BR/cdJfluoxetine","-1627.02777777778","3.25892705152314e-12","-2099.3935014866","-1154.66205406896","0.00215087286301627","-2569.38255657768","-684.672998977874"
"DBA/2Jfluoxetine - C57BR/cdJfluoxetine","-888.205882352941","0.000186491748843936","-1366.09653922087","-410.315225485009","0.0642169377191318","-1833.12312079145","56.7113560855645"
"FVB/NJcontrol - C57BR/cdJfluoxetine","-503.277777777778","0.0784808701192076","-1062.18843943037","55.6328838748184","0.318945952044405","-1490.35942739872","483.803871843162"
"FVB/NJfluoxetine - C57BR/cdJfluoxetine","-842.722222222222","0.00250130560774272","-1401.63288387482","-283.811560569626","0.0916845338287679","-1829.80387184316","144.359427398718"
"I/LnJcontrol - C57BR/cdJfluoxetine","-647.227272727273","0.0149117592515511","-1176.30755549097","-118.146989963577","0.184198452878268","-1617.81963153286","323.365086078314"
"I/LnJfluoxetine - C57BR/cdJfluoxetine","-672.125","0.0212448185823013","-1250.65249753356","-93.597502466444","0.182827888859917","-1670.62335371186","326.373353711857"
"LG/Jcontrol - C57BR/cdJfluoxetine","-1035.40909090909","0.000080926566880665","-1564.48937367279","-506.328808145395","0.037231694215593","-2006.00144971468","-64.8167321035041"
"LG/Jfluoxetine - C57BR/cdJfluoxetine","-1441.5","1.74776148518831e-7","-2000.4106616526","-882.589338347404","0.0060254023956003","-2428.58164962094","-454.41835037906"
"LP/Jcontrol - C57BR/cdJfluoxetine","-1701.38888888889","7.01945244354427e-10","-2260.29955054149","-1142.47822723629","0.00176029697871372","-2688.47053850983","-714.307239267949"
"LP/Jfluoxetine - C57BR/cdJfluoxetine","-2100.88421052632","0","-2568.2512144621","-1633.51720659054","0.000281742828565438","-3040.95682496836","-1160.81159608427"
"MA/MyJcontrol - C57BR/cdJfluoxetine","-363.388888888889","0.214935144824562","-922.299550541485","195.521772763708","0.484808125067414","-1350.47053850983","623.692760732051"
"MA/MyJfluoxetine - C57BR/cdJfluoxetine","799.388888888889","0.00417902429416969","240.478227236292","1358.29955054148","0.10768939542725","-187.692760732051","1786.47053850983"
"MRL/MpJcontrol - C57BR/cdJfluoxetine","-1240.77272727273","0.00000201813789910832","-1769.85301003642","-711.692444509031","0.0139238944423348","-2211.36508607831","-270.18036846714"
"MRL/MpJfluoxetine - C57BR/cdJfluoxetine","-1316.625","0.00000405516403524625","-1895.15249753356","-738.097502466444","0.0112206584859189","-2315.12335371186","-318.126646288143"
"NOD/ShiLtJcontrol - C57BR/cdJfluoxetine","-43.1363636363635","0.892175817249363","-572.216646400059","485.943919127332","0.943576592838927","-1013.72872244195","927.455995169223"
"NOD/ShiLtJfluoxetine - C57BR/cdJfluoxetine","-297.136363636364","0.287051367710863","-826.216646400059","231.943919127332","0.562974131886322","-1267.72872244195","673.455995169223"
"NOR/LtJcontrol - C57BR/cdJfluoxetine","-301.875","0.326047606128777","-880.402497533556","276.652497533556","0.572703084512542","-1300.37335371186","696.623353711857"
"NOR/LtJfluoxetine - C57BR/cdJfluoxetine","-430.357142857143","0.0923846340032747","-928.985137614855","68.2708519005698","0.378657150991467","-1385.26134165543","524.547055941143"
"NZB/BlNJcontrol - C57BR/cdJfluoxetine","-1642.31818181818","3.27128365046743e-10","-2171.39846458188","-1113.23789905449","0.00215718696435977","-2612.91054062377","-671.725823012595"
"NZB/BlNJfluoxetine - C57BR/cdJfluoxetine","-1770.24545454545","1.28056095910883e-11","-2299.32573730915","-1241.16517178176","0.00121513588080441","-2740.83781335104","-799.653095739868"
"NZW/LacJcontrol - C57BR/cdJfluoxetine","-1634.05555555556","3.16501485053523e-9","-2192.96621720815","-1075.14489390296","0.00237492556289223","-2621.1372051765","-646.973905934616"
"NZW/LacJfluoxetine - C57BR/cdJfluoxetine","-1361.83333333333","7.85480751277725e-7","-1920.74399498593","-802.922671680737","0.00858059332196723","-2348.91498295427","-374.751683712393"
"P/Jcontrol - C57BR/cdJfluoxetine","-905.166666666667","0.00117158268446546","-1464.07732831926","-346.256005014071","0.0709235112307336","-1892.24831628761","81.9149829542733"
"P/Jfluoxetine - C57BR/cdJfluoxetine","-266.772727272727","0.343685412514694","-795.853010036423","262.307555490968","0.606455733980365","-1237.36508607831","703.819631532859"
"PL/Jcontrol - C57BR/cdJfluoxetine","-915","0.000380451597229284","-1432.45072453515","-397.549275464851","0.0621202988866892","-1879.46093908828","49.4609390882829"
"PL/Jfluoxetine - C57BR/cdJfluoxetine","-942.25","0.000254671846260115","-1459.70072453515","-424.799275464851","0.055839436313007","-1906.71093908828","22.2109390882829"
"RIIIS/Jcontrol - C57BR/cdJfluoxetine","-661.722222222222","0.0187892035899165","-1220.63288387482","-102.811560569626","0.183680714745123","-1648.80387184316","325.359427398718"
"RIIIS/Jfluoxetine - C57BR/cdJfluoxetine","-887.333333333333","0.000573246600339127","-1404.78405786848","-369.882608798184","0.0696683444764364","-1851.79427242162","77.1276057549496"
"SJL/Jcontrol - C57BR/cdJfluoxetine","-1767.31818181818","1.37891765189653e-11","-2296.39846458188","-1238.23789905449","0.0012205688888202","-2737.91054062377","-796.725823012595"
"SJL/Jfluoxetine - C57BR/cdJfluoxetine","-1859.13636363636","1.17177872343493e-12","-2388.21664640006","-1330.05608087267","0.00078416380303594","-2829.72872244195","-888.544004830777"
"SM/Jcontrol - C57BR/cdJfluoxetine","-713.125","0.0141170018506574","-1291.65249753356","-134.597502466444","0.155434907400343","-1711.62335371186","285.373353711857"
"SM/Jfluoxetine - C57BR/cdJfluoxetine","468.277777777778","0.102846395314511","-90.6328838748184","1027.18843943037","0.355809626833352","-518.803871843162","1455.35942739872"
"SWR/Jcontrol - C57BR/cdJfluoxetine","-1318.91666666667","2.4488920411423e-7","-1836.36739120182","-801.465942131517","0.00947921377374581","-2283.37760575495","-354.455727578384"
"SWR/Jfluoxetine - C57BR/cdJfluoxetine","-1213.25","0.00000202346850932558","-1730.70072453515","-695.799275464851","0.0154072921953654","-2177.71093908828","-248.789060911717"
"C58/Jfluoxetine - C58/Jcontrol","974.777777777778","0.00107665913327681","377.277147572307","1572.27840798325","0.0578956531717767","-35.1745198449663","1984.73007540052"
"CBA/Jcontrol - C58/Jcontrol","-946.977777777778","0.000370306988604165","-1481.39858807314","-412.556967482419","0.0563818830739709","-1920.44254864395","26.4869930883948"
"CBA/Jfluoxetine - C58/Jcontrol","-491.57264957265","0.0805033773453711","-1041.19329035453","58.0479912092293","0.328042356906226","-1473.40403683096","490.258737685659"
"CE/Jcontrol - C58/Jcontrol","-451.888888888889","0.14451303233133","-1049.38951909436","145.611741316582","0.390177877419971","-1461.84118651163","558.063408733855"
"CE/Jfluoxetine - C58/Jcontrol","-479.777777777778","0.0944372011574229","-1038.68843943037","79.1328838748184","0.343853118797684","-1466.85942739872","507.303871843162"
"DBA/2Jcontrol - C58/Jcontrol","-912.638888888889","0.000395182213370707","-1430.08961342404","-395.18816435374","0.0628868555144802","-1877.09982797717","51.822050199394"
"DBA/2Jfluoxetine - C58/Jcontrol","-173.816993464052","0.548898564449057","-696.316137299385","348.682150371281","0.754081013945357","-1140.91863502966","793.284648101554"
"FVB/NJcontrol - C58/Jcontrol","211.111111111111","0.522696327006549","-386.38951909436","808.611741316582","0.71065828538206","-798.841186511633","1221.06340873385"
"FVB/NJfluoxetine - C58/Jcontrol","-128.333333333333","0.710663050684884","-725.833963538804","469.167296872137","0.833596525624166","-1138.28563095608","881.618964289411"
"I/LnJcontrol - C58/Jcontrol","67.1616161616164","0.842362010917141","-502.532881789965","636.856114113198","0.913802815254298","-926.141385435638","1060.46461775887"
"I/LnJfluoxetine - C58/Jcontrol","42.2638888888889","0.909319937286955","-573.62566353868","658.153441316457","0.948041761250214","-979.160034184082","1063.68781196186"
"LG/Jcontrol - C58/Jcontrol","-321.020202020202","0.285463807325278","-890.714699971783","248.674295931379","0.542688926109811","-1314.32320361746","672.282799577052"
"LG/Jfluoxetine - C58/Jcontrol","-727.111111111111","0.0154013997756066","-1324.61174131658","-129.61048090564","0.152162284889043","-1737.06340873385","282.841186511633"
"LP/Jcontrol - C58/Jcontrol","-987","0.000923438817434763","-1584.50063020547","-389.499369794529","0.055839436313007","-1996.95229762274","22.9522976227439"
"LP/Jfluoxetine - C58/Jcontrol","-1386.49532163743","4.3495341511757e-8","-1899.38692008187","-873.603723192981","0.00698484767584891","-2348.59941621229","-424.391227062569"
"MA/MyJcontrol - C58/Jcontrol","351","0.266100606637832","-246.50063020547","948.500630205471","0.516294554412047","-658.952297622744","1360.95229762274"
"MA/MyJfluoxetine - C58/Jcontrol","1513.77777777778","2.8505543726789e-7","916.277147572307","2111.27840798325","0.00478849559249657","503.825480155034","2523.73007540052"
"MRL/MpJcontrol - C58/Jcontrol","-526.383838383838","0.0710256142904112","-1096.07833633542","43.310659567743","0.301126921826032","-1519.68683998109","466.919163213416"
"MRL/MpJfluoxetine - C58/Jcontrol","-602.236111111111","0.0554589215305922","-1218.12566353868","13.6534413164574","0.24964077013666","-1623.66003418408","419.18781196186"
"NOD/ShiLtJcontrol - C58/Jcontrol","671.252525252525","0.0194057530062347","101.558027300944","1240.94702320411","0.18068523446584","-322.050476344729","1664.55552684978"
"NOD/ShiLtJfluoxetine - C58/Jcontrol","417.252525252525","0.158208713457253","-152.441972699056","986.947023204107","0.420883199990104","-576.050476344729","1410.55552684978"
"NOR/LtJcontrol - C58/Jcontrol","412.513888888889","0.199716649041266","-203.37566353868","1028.40344131646","0.443851122567439","-608.910034184082","1433.93781196186"
"NOR/LtJfluoxetine - C58/Jcontrol","284.031746031746","0.323390569382108","-257.499188027509","825.562680091001","0.585412706241352","-693.311771185406","1261.3752632489"
"NZB/BlNJcontrol - C58/Jcontrol","-927.929292929293","0.00109569343195451","-1497.62379088087","-358.234794977712","0.0665250928682655","-1921.23229452655","65.3737086679613"
"NZB/BlNJfluoxetine - C58/Jcontrol","-1055.85656565657","0.000194818894576129","-1625.55106360815","-486.162067704984","0.0375872581523","-2049.15956725382","-62.5535640593115"
"NZW/LacJcontrol - C58/Jcontrol","-919.666666666667","0.00203299679408787","-1517.16729687214","-322.166036461196","0.0726856070627768","-1929.61896428941","90.2856309560772"
"NZW/LacJfluoxetine - C58/Jcontrol","-647.444444444444","0.0326576063922046","-1244.94507464992","-49.9438142389737","0.207380988306432","-1657.39674206719","362.5078531783"
"P/Jcontrol - C58/Jcontrol","-190.777777777778","0.565664642593077","-788.278407983248","406.722852427693","0.741449502576839","-1200.73007540052","819.174519844966"
"P/Jfluoxetine - C58/Jcontrol","447.616161616161","0.128641486215132","-122.07833633542","1017.31065956774","0.384797254998045","-545.686839981093","1440.91916321342"
"PL/Jcontrol - C58/Jcontrol","-200.611111111111","0.515184774023928","-759.521772763707","358.299550541485","0.717533316855261","-1187.69276073205","786.470538509829"
"PL/Jfluoxetine - C58/Jcontrol","-227.861111111111","0.453044502444312","-786.771772763707","331.049550541485","0.676221640189567","-1214.94276073205","759.220538509829"
"RIIIS/Jcontrol - C58/Jcontrol","52.6666666666667","0.883638058934607","-544.833963538804","650.167296872137","0.935338478271604","-957.285630956077","1062.61896428941"
"RIIIS/Jfluoxetine - C58/Jcontrol","-172.944444444444","0.579527680545259","-731.855106097041","385.966217208152","0.763353044884002","-1160.02609406538","814.137205176496"
"SJL/Jcontrol - C58/Jcontrol","-1052.92929292929","0.000202596666003554","-1622.62379088087","-483.234794977712","0.038117681194576","-2046.23229452655","-59.6262913320387"
"SJL/Jfluoxetine - C58/Jcontrol","-1144.74747474747","0.0000511911656754804","-1714.44197269906","-575.052976795894","0.0251273791639591","-2138.05047634473","-151.444473150221"
"SM/Jcontrol - C58/Jcontrol","1.26388888888891","0.997387148355685","-614.62566353868","617.153441316457","0.998657067174133","-1020.16003418408","1022.68781196186"
"SM/Jfluoxetine - C58/Jcontrol","1182.66666666667","0.0000667234746354124","585.166036461196","1780.16729687214","0.0226079228538585","172.714369043923","2192.61896428941"
"SWR/Jcontrol - C58/Jcontrol","-604.527777777778","0.0329686119116879","-1163.43843943037","-45.6171161251816","0.228117689533079","-1591.60942739872","382.553871843162"
"SWR/Jfluoxetine - C58/Jcontrol","-498.861111111111","0.0810337001111185","-1057.77177276371","60.0495505414851","0.323512957746055","-1485.94276073205","488.220538509829"
"CBA/Jcontrol - C58/Jfluoxetine","-1921.75555555556","3.80340920049005e-13","-2456.17636585091","-1387.3347452602","0.000588360218412694","-2895.22032642173","-948.290784689383"
"CBA/Jfluoxetine - C58/Jfluoxetine","-1466.35042735043","6.51578560337476e-8","-2015.97106813231","-916.729786568548","0.00522300861989102","-2448.18181460874","-484.519040092118"
"CE/Jcontrol - C58/Jfluoxetine","-1426.66666666667","0.00000130790719810037","-2024.16729687214","-829.166036461196","0.00725462148911353","-2436.61896428941","-416.714369043923"
"CE/Jfluoxetine - C58/Jfluoxetine","-1454.55555555556","1.3519087419426e-7","-2013.46621720815","-895.644893902959","0.00569111272813961","-2441.6372051765","-467.473905934615"
"DBA/2Jcontrol - C58/Jfluoxetine","-1887.41666666667","1.87151881293955e-13","-2404.86739120182","-1369.96594213152","0.000689505065516973","-2851.87760575495","-922.955727578384"
"DBA/2Jfluoxetine - C58/Jfluoxetine","-1148.59477124183","0.00000857629906074395","-1671.09391507716","-626.095627406497","0.0216146421403609","-2115.69641280744","-181.493129676224"
"FVB/NJcontrol - C58/Jfluoxetine","-763.666666666667","0.0108581960652806","-1361.16729687214","-166.166036461196","0.13297902891335","-1773.61896428941","246.285630956077"
"FVB/NJfluoxetine - C58/Jfluoxetine","-1103.11111111111","0.000205676151127658","-1700.61174131658","-505.61048090564","0.0327111737980319","-2113.06340873385","-93.1588134883669"
"I/LnJcontrol - C58/Jfluoxetine","-907.616161616161","0.00140762716288419","-1477.31065956774","-337.92166366458","0.0720933585237399","-1900.91916321342","85.6868399810929"
"I/LnJfluoxetine - C58/Jfluoxetine","-932.513888888889","0.00239994176068502","-1548.40344131646","-316.62433646132","0.0722161836720642","-1953.93781196186","88.9100341840826"
"LG/Jcontrol - C58/Jfluoxetine","-1295.79797979798","0.00000410077109433225","-1865.49247774956","-726.103481846398","0.0120936761304108","-2289.10098139523","-302.494978200726"
"LG/Jfluoxetine - C58/Jfluoxetine","-1701.88888888889","7.99616155220748e-9","-2299.38951909436","-1104.38825868342","0.00192449206819812","-2711.84118651163","-691.936591266145"
"LP/Jcontrol - C58/Jfluoxetine","-1961.77777777778","2.99440277926075e-11","-2559.27840798325","-1364.27714757231","0.000534689202731087","-2971.73007540052","-951.825480155034"
"LP/Jfluoxetine - C58/Jfluoxetine","-2361.2730994152","0","-2874.16469785965","-1848.38150097076","0.000097679330356775","-3323.37719399006","-1399.16900484035"
"MA/MyJcontrol - C58/Jfluoxetine","-623.777777777777","0.0398901527245347","-1221.27840798325","-26.2771475723067","0.225982699569596","-1633.73007540052","386.174519844967"
"MA/MyJfluoxetine - C58/Jfluoxetine","539","0.0780421711033023","-58.5006302054707","1136.50063020547","0.299956505299593","-470.952297622744","1548.95229762274"
"MRL/MpJcontrol - C58/Jfluoxetine","-1501.16161616162","9.40242234687755e-8","-2070.8561141132","-931.467118210035","0.00466345920206354","-2494.46461775887","-507.858614564362"
"MRL/MpJfluoxetine - C58/Jfluoxetine","-1577.01388888889","2.15301839115732e-7","-2192.90344131646","-961.12433646132","0.00362347289775863","-2598.43781196186","-555.589965815917"
"NOD/ShiLtJcontrol - C58/Jfluoxetine","-303.525252525252","0.314597254378235","-873.219750476833","266.169245426329","0.566523400435272","-1296.82825412251","689.777749072002"
"NOD/ShiLtJfluoxetine - C58/Jfluoxetine","-557.525252525252","0.05540804874261","-1127.21975047683","12.1692454263291","0.272709476848624","-1550.82825412251","435.777749072002"
"NOR/LtJcontrol - C58/Jfluoxetine","-562.263888888889","0.0747242080656812","-1178.15344131646","53.6256635386798","0.2864617792744","-1583.68781196186","459.160034184083"
"NOR/LtJfluoxetine - C58/Jfluoxetine","-690.746031746031","0.0110072575153672","-1232.27696580529","-149.215097686776","0.158575510564903","-1668.08954896318","286.597485471121"
"NZB/BlNJcontrol - C58/Jfluoxetine","-1902.70707070707","1.37891765189653e-11","-2472.40156865865","-1333.01257275549","0.000689505065516973","-2896.01007230432","-909.404069109816"
"NZB/BlNJfluoxetine - C58/Jfluoxetine","-2030.63434343434","5.85518028619659e-13","-2600.32884138592","-1460.93984548276","0.000373890297805868","-3023.9373450316","-1037.33134183709"
"NZW/LacJcontrol - C58/Jfluoxetine","-1894.44444444444","1.3601518180149e-10","-2491.94507464992","-1296.94381423897","0.000748312650603741","-2904.39674206719","-884.4921468217"
"NZW/LacJfluoxetine - C58/Jfluoxetine","-1622.22222222222","3.78979745577514e-8","-2219.72285242769","-1024.72159201675","0.00275096714231251","-2632.17451984497","-612.269924599478"
"P/Jcontrol - C58/Jfluoxetine","-1165.55555555556","0.0000855462543491471","-1763.05618576103","-568.054925350085","0.0247253595349442","-2175.5078531783","-155.603257932812"
"P/Jfluoxetine - C58/Jfluoxetine","-527.161616161616","0.0705897048029928","-1096.8561141132","42.5328817899651","0.300384155580831","-1520.46461775887","466.141385435638"
"PL/Jcontrol - C58/Jfluoxetine","-1175.38888888889","0.0000214826061197826","-1734.29955054148","-616.478227236292","0.0209809329695594","-2162.47053850983","-188.307239267949"
"PL/Jfluoxetine - C58/Jfluoxetine","-1202.63888888889","0.0000133668181749263","-1761.54955054148","-643.728227236292","0.0181424672741078","-2189.72053850983","-215.557239267949"
"RIIIS/Jcontrol - C58/Jfluoxetine","-922.111111111111","0.00198040633716454","-1519.61174131658","-324.61048090564","0.0722161836720642","-1932.06340873385","87.8411865116331"
"RIIIS/Jfluoxetine - C58/Jfluoxetine","-1147.72222222222","0.0000339443505929814","-1706.63288387482","-588.811560569626","0.0240440009050071","-2134.80387184316","-160.640572601282"
"SJL/Jcontrol - C58/Jfluoxetine","-2027.70707070707","6.28830321147689e-13","-2597.40156865865","-1458.01257275549","0.000376715252611154","-3021.01007230432","-1034.40406910982"
"SJL/Jfluoxetine - C58/Jfluoxetine","-2119.52525252525","5.9699081121616e-14","-2689.21975047683","-1549.83075457367","0.000267656023206997","-3112.82825412251","-1126.222250928"
"SM/Jcontrol - C58/Jfluoxetine","-973.513888888889","0.00153672951509888","-1589.40344131646","-357.62433646132","0.0613078974337923","-1994.93781196186","47.9100341840826"
